   ,STATEMENT_ID,STATEMENT_DATE     ,DRIVER_ID,DRIVER_NAME ,ADDRESS_1  ,ADDRESS_2           ,CITY       ,PROVINCE,POSTAL_CODE,PMT_STATE,CURRENCY_CODE,LEG_DATE           ,PUNIT,DETAIL_LINE_ID,BILL_NUMBER,PAY_CODE  ,PAY_DESCRIPTION                              ,LEG_FROM_ZONE_DESC    ,LEG_TO_ZONE_DESC          ,FB_TOTAL_CHARGES,DED_RATE,TOTAL_PAY_AMT,ORIG_STMT,LOADED_MILES2
130,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-Herman Swinner                 ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130369   ,0.0
131,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130369   ,0.0
132,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 03:40:18,     ,277190        ,29624706.0 ,OO-FUEL   ,1X-29624706                                  ,                      ,                          ,0.0             ,571.65  ,-571.65      ,130369   ,0.0
133,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 09:04:44,     ,277007        ,29639383.0 ,OO-FUEL   ,1X-29639383                                  ,                      ,                          ,0.0             ,1133.41 ,-1133.41     ,130369   ,0.0
134,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 09:07:36,     ,276729        ,29624754.0 ,OO-FUEL   ,1X-29624754                                  ,                      ,                          ,0.0             ,1893.92 ,-1893.92     ,130369   ,0.0
135,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 14:09:23,     ,275743        ,29637258.0 ,OO-FUEL   ,1X-29637258                                  ,                      ,                          ,0.0             ,498.4   ,-498.4       ,130369   ,0.0
136,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-BONUS  ,R7-FEDEX FLEET GROWTH BONUS-FEB19-D9324      ,                      ,                          ,0.0             ,-670.64 ,670.64       ,130369   ,0.0
137,130369      ,2019-03-22 23:59:59,D9324    ,"HySG,  LLC",UNIT# D9324,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-FUELTAX,9E-FUEL TAXES-FEB 2019                       ,                      ,                          ,0.0             ,56.79   ,-56.79       ,130369   ,0.0
138,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-PANNTL ,10E-PANTHER NTL-33266                        ,                      ,                          ,0.0             ,15.4    ,-15.4        ,130762   ,0.0
139,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 06:55:51,     ,276963        ,190306060.0,OO-FUEL   ,1X-190306060                                 ,                      ,                          ,0.0             ,394.55  ,-394.55      ,130762   ,0.0
140,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-LLPROG ,2E-PANTHER LIMITED LIABILITY PROGRAM         ,                      ,                          ,0.0             ,7.5     ,-7.5         ,130762   ,0.0
141,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-C. CUNNINGHAM                  ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130762   ,0.0
142,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-R. CUNNINGHAM                  ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130762   ,0.0
143,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-33266                     ,                      ,                          ,0.0             ,146.38  ,-146.38      ,130762   ,0.0
144,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 21:49:26,     ,277503        ,190306462.0,OO-FUEL   ,1X-190306462                                 ,                      ,                          ,0.0             ,972.4   ,-972.4       ,130762   ,0.0
145,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-DOC    ,R7-PANTHER'S DIRECT OWNER COMPENSATION       ,                      ,                          ,0.0             ,-42.06  ,42.06        ,130762   ,0.0
146,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130762   ,0.0
147,130762      ,2019-03-22 23:59:59,33266    ,"HySG,  LLC",UNIT# 33266,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-SATELLI,5E-QC MESSAGING PLAN F                       ,                      ,                          ,0.0             ,15.0    ,-15.0        ,130762   ,0.0
148,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-BONUS  ,R7-FEDEX FLEET GROWTH BONUS-FEB19-D9284      ,                      ,                          ,0.0             ,-623.52 ,623.52       ,130358   ,0.0
149,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-FUELTAX,9E-FUEL TAXES-FEB 2019                       ,                      ,                          ,0.0             ,-21.53  ,21.53        ,130358   ,0.0
150,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 10:37:39,     ,275662        ,69596710.0 ,OO-FUEL   ,1X-69596710                                  ,                      ,                          ,0.0             ,932.43  ,-932.43      ,130358   ,0.0
151,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-CLINK  ,5E-SAT EQUIPMENT-C LINK                      ,                      ,                          ,0.0             ,25.0    ,-25.0        ,130358   ,0.0
152,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-D9284                     ,                      ,                          ,0.0             ,196.4   ,-196.4       ,130358   ,0.0
153,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-Rita Steidle                   ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130358   ,0.0
154,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-Peter Steidle                  ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130358   ,0.0
155,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130358   ,0.0
156,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 09:43:52,     ,277293        ,29639358.0 ,OO-FUEL   ,1X-29639358                                  ,                      ,                          ,0.0             ,1425.16 ,-1425.16     ,130358   ,0.0
157,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 22:34:06,     ,276902        ,29576787.0 ,OO-FUEL   ,1X-29576787                                  ,                      ,                          ,0.0             ,465.48  ,-465.48      ,130358   ,0.0
158,130358      ,2019-03-22 23:59:59,D9284    ,"HySG,  LLC",UNIT# D9284,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 08:16:06,     ,276208        ,29637791.0 ,OO-FUEL   ,1X-29637791                                  ,                      ,                          ,0.0             ,749.64  ,-749.64      ,130358   ,0.0
159,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-33217                     ,                      ,                          ,0.0             ,126.06  ,-126.06      ,130755   ,0.0
160,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-21 14:22:12,     ,0             ,           ,OO-MVFUNDS,1X-33217-FUNDS FROM EFS Cancel: 45035        ,                      ,                          ,0.0             ,-14.98  ,14.98        ,130755   ,0.0
161,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-21 11:18:45,     ,0             ,           ,OO-MVFUNDS,1X-33217-FUNDS FROM EFS Cancel: 45010        ,                      ,                          ,0.0             ,-161.48 ,161.48       ,130755   ,0.0
162,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130755   ,0.0
163,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-SATELLI,5E-QC MESSAGING PLAN F                       ,                      ,                          ,0.0             ,15.0    ,-15.0        ,130755   ,0.0
164,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-PANNTL ,10E-PANTHER NTL-33217                        ,                      ,                          ,0.0             ,15.4    ,-15.4        ,130755   ,0.0
165,130755      ,2019-03-22 23:59:59,33217    ,"HySG,  LLC",UNIT# 33217,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-LLPROG ,2E-PANTHER LIMITED LIABILITY PROGRAM         ,                      ,                          ,0.0             ,7.5     ,-7.5         ,130755   ,0.0
166,130871      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-19 00:00:00,     ,0             ,           ,OO-R&M    ,15E-R&M-29862-SAFELITE-3/19/19-D9274         ,                      ,                          ,0.0             ,211.14  ,-211.14      ,130871   ,0.0
167,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 13:45:32,     ,277355        ,29638781.0 ,OO-FUEL   ,1X-29638781                                  ,                      ,                          ,0.0             ,1274.66 ,-1274.66     ,130356   ,0.0
168,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-FUELTAX,9E-FUEL TAXES-FEB 2019                       ,                      ,                          ,0.0             ,2.12    ,-2.12        ,130356   ,0.0
169,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-CLINK  ,5E-SAT EQUIPMENT-C LINK                      ,                      ,                          ,0.0             ,25.0    ,-25.0        ,130356   ,0.0
170,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-D9274                     ,                      ,                          ,0.0             ,203.35  ,-203.35      ,130356   ,0.0
171,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-WORKCOM,14E-WORKER'S COMP-Francisco Rebelo           ,                      ,                          ,0.0             ,97.11   ,-97.11       ,130356   ,0.0
172,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130356   ,0.0
173,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 21:38:10,     ,277498        ,29643702.0 ,OO-FUEL   ,1X-29643702                                  ,                      ,                          ,0.0             ,1150.6  ,-1150.6      ,130356   ,0.0
174,130356      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 09:32:43,     ,276750        ,29639803.0 ,OO-FUEL   ,1X-29639803                                  ,                      ,                          ,0.0             ,1690.37 ,-1690.37     ,130356   ,0.0
175,130871      ,2019-03-22 23:59:59,D9274    ,"HySG,  LLC",UNIT# D9274,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 09:05:35,     ,0             ,           ,OO-MVFUNDS,1X-D9274-REPAIR FROM EFS Cancel: 45150       ,                      ,                          ,0.0             ,-211.14 ,211.14       ,130871   ,0.0
176,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-DATALOG,5E-DATA LOGGER                               ,                      ,                          ,0.0             ,16.0    ,-16.0        ,130353   ,0.0
177,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-CLINK  ,5E-SAT EQUIPMENT-C LINK                      ,                      ,                          ,0.0             ,25.0    ,-25.0        ,130353   ,0.0
178,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130353   ,0.0
179,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-D9242                     ,                      ,                          ,0.0             ,198.84  ,-198.84      ,130353   ,0.0
180,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 11:41:07,     ,277048        ,29639480.0 ,OO-FUEL   ,1X-29639480                                  ,                      ,                          ,0.0             ,951.75  ,-951.75      ,130353   ,0.0
181,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 09:46:20,     ,276238        ,29624432.0 ,OO-FUEL   ,1X-29624432                                  ,                      ,                          ,0.0             ,1427.57 ,-1427.57     ,130353   ,0.0
182,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-BONUS  ,R7-FEDEX FLEET GROWTH BONUS-FEB19-D9242      ,                      ,                          ,0.0             ,-637.04 ,637.04       ,130353   ,0.0
183,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-FUELTAX,9E-FUEL TAXES-FEB 2019                       ,                      ,                          ,0.0             ,89.48   ,-89.48       ,130353   ,0.0
184,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-Teresa Burton                  ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130353   ,0.0
185,130353      ,2019-03-22 23:59:59,D9242    ,"HySG,  LLC",UNIT# D9242,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-George Burton                  ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130353   ,0.0
186,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130352   ,0.0
187,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-D9240                     ,                      ,                          ,0.0             ,185.88  ,-185.88      ,130352   ,0.0
188,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-CLINK  ,5E-SAT EQUIPMENT-C LINK                      ,                      ,                          ,0.0             ,25.0    ,-25.0        ,130352   ,0.0
189,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-DATALOG,5E-DATA LOGGER                               ,                      ,                          ,0.0             ,16.0    ,-16.0        ,130352   ,0.0
190,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 09:11:29,     ,277277        ,29637765.0 ,OO-FUEL   ,1X-29637765                                  ,                      ,                          ,0.0             ,1657.55 ,-1657.55     ,130352   ,0.0
191,130295      ,2019-03-22 23:59:59,C2801    ,"HySG,  LLC",UNIT# C2801,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-DATALOG,5E-DATA LOGGER                               ,                      ,                          ,0.0             ,16.0    ,-16.0        ,130295   ,0.0
192,130295      ,2019-03-22 23:59:59,C2801    ,"HySG,  LLC",UNIT# C2801,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-19 14:41:33,     ,0             ,           ,OO-MVFUNDS,1X-C2801-OFFSET EXPENSES Cancel: 44774       ,                      ,                          ,0.0             ,-211.67 ,211.67       ,130295   ,0.0
193,130295      ,2019-03-22 23:59:59,C2801    ,"HySG,  LLC",UNIT# C2801,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-FUELTAX,9E-FUEL TAXES-FEB 2019                       ,                      ,                          ,0.0             ,13.6    ,-13.6        ,130295   ,0.0
194,130295      ,2019-03-22 23:59:59,C2801    ,"HySG,  LLC",UNIT# C2801,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-INSLIAB,10E-TRUCK INS&LIAB-C2801                     ,                      ,                          ,0.0             ,144.57  ,-144.57      ,130295   ,0.0
195,130295      ,2019-03-22 23:59:59,C2801    ,"HySG,  LLC",UNIT# C2801,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-MGTFEE ,13E-PROGRAM FEE                              ,                      ,                          ,0.0             ,12.5    ,-12.5        ,130295   ,0.0
196,130295      ,2019-03-22 23:59:59,C2801    ,"HySG,  LLC",UNIT# C2801,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-CLINK  ,5E-SAT EQUIPMENT-C LINK                      ,                      ,                          ,0.0             ,25.0    ,-25.0        ,130295   ,0.0
197,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-02-20 08:37:55,     ,272353        ,29618327.0 ,OO-FUEL   ,1X-29618327                                  ,                      ,                          ,0.0             ,2536.82 ,-2536.82     ,130352   ,0.0
198,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-BONUS  ,R7-FEDEX FLEET GROWTH BONUS-FEB19-D9240      ,                      ,                          ,0.0             ,-887.12 ,887.12       ,130352   ,0.0
199,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-20 09:15:29,     ,0             ,           ,OO-MVFUNDS,1X-D9240-REPAIR FROM EFS Cancel: 44850       ,                      ,                          ,0.0             ,-729.58 ,729.58       ,130352   ,0.0
200,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-16 00:00:00,     ,0             ,           ,OO-R&M    ,15E-R&M-29826-TA-3/16/19-D9240               ,                      ,                          ,0.0             ,729.58  ,-729.58      ,130352   ,0.0
201,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-FUELTAX,9E-FUEL TAXES-FEB 2019                       ,                      ,                          ,0.0             ,76.76   ,-76.76       ,130352   ,0.0
202,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-Janice Trammell                ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130352   ,0.0
203,130352      ,2019-03-22 23:59:59,D9240    ,"HySG,  LLC",UNIT# D9240,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-OCCUP  ,14E-OCCUP INS-Darrell Trammell               ,                      ,                          ,0.0             ,25.25   ,-25.25       ,130352   ,0.0
204,130346      ,2019-03-22 23:59:59,D9195    ,"HySG,  LLC",UNIT# D9195,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 06:44:44,     ,275565        ,29636448.0 ,OO-FUEL   ,1X-29636448                                  ,                      ,                          ,0.0             ,528.86  ,-528.86      ,130346   ,0.0
205,130346      ,2019-03-22 23:59:59,D9195    ,"HySG,  LLC",UNIT# D9195,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-22 00:00:00,     ,0             ,           ,OO-BONUS  ,R7-FEDEX FLEET GROWTH BONUS-FEB19-D9195      ,                      ,                          ,0.0             ,-657.12 ,657.12       ,130346   ,0.0
